p1,p1trace9,true,0.0096645
p1,p1trace11,false,0.0092372
p1,p1trace10,true,0.010306
p1,p1trace8,true,0.0117131
p1,p1trace12,false,0.010213
p1,p1trace13,false,0.0093938
p1,p1trace17,true,0.0090259
p1,p1trace16,true,0.0111403
p1,p1trace14,true,0.0113605
p1,p1trace15,true,0.0091424
p1,p1trace18,true,0.0113637
p1,p1trace1,true,0.010032
p1,p1trace6,true,0.0099864
p1,p1trace7,false,0.0110069
p1,p1trace5,false,0.0096985
p4,p4trace10,false,0.0064913
p4,p4trace8,false,0.0070483
p4,p4trace12,false,0.0071747
p4,p4trace17,false,0.0064529
p4,p4trace16,false,0.0066289
p4,p4trace14,false,0.0066751
p4,p4trace15,true,0.0064475
p4,p4trace1,false,0.0066094
p4,p4trace2,false,0.0070441
p4,p4trace6,true,0.0075674
p4,p4trace5,true,0.0069695
p4,p4trace4,false,0.0092637
p5,p5trace10,false,0.0070307
p5,p5trace8,false,0.0069868
p5,p5trace12,false,0.0065661
p5,p5trace17,false,0.0064368
p5,p5trace16,false,0.0072626
p5,p5trace14,false,0.0071113
p5,p5trace15,true,0.0069778
p5,p5trace1,false,0.0077209
p5,p5trace2,false,0.0068666
p5,p5trace6,true,0.0068636
p5,p5trace5,false,0.0068465
p5,p5trace4,false,0.0071673
p11,p11trace3,false,0.0065198
p11,p11trace2,false,0.0064521
p11,p11trace4,false,0.0063523
p15,p15trace3,false,0.013116
p15,p15trace2,false,0.02004
p15,p15trace4,false,0.013843
p17,p17trace3,true,0.011478
p17,p17trace2,true,0.010738
p17,p17trace4,true,0.01245
p19,p19trace3,true,0.011199
p19,p19trace2,true,0.012126
p19,p19trace4,true,0.01141
p21,p21trace2,false,0.010064
p21,p21trace4,false,0.0099166
p31,p31trace2,true,0.010503
p31,p31trace4,true,0.01092
np18,np18trace3,false,0.0088217
np18,np18trace2,false,0.0088229
np18,np18trace4,false,0.0074286
np19,np19trace3,false,0.0079223
np19,np19trace2,false,0.0073925
np19,np19trace4,false,0.0073881
np20,np20trace3,false,0.0074634
np20,np20trace2,false,0.0075665
np20,np20trace4,false,0.007489
np28,np28trace14,false,0.0069981
np28,np28trace5,false,0.0068871
np29,np29trace14,false,0.0088778
np29,np29trace5,false,0.0073281
np30,np30trace14,false,0.0072857
np30,np30trace5,false,0.006913
np31,np31trace14,false,0.0069864
np31,np31trace5,false,0.0072825
np32,np32trace14,false,0.0073536
np32,np32trace5,false,0.0070334
np35,np35trace9,false,0.0066332
np35,np35trace11,false,0.0069702
np35,np35trace10,false,0.0064335
np35,np35trace8,false,0.0067888
np35,np35trace12,false,0.0065443
np35,np35trace13,false,0.0066241
np35,np35trace17,false,0.0070578
np35,np35trace16,false,0.0070007
np35,np35trace14,false,0.0068658
np35,np35trace15,false,0.0076146
np35,np35trace18,false,0.0070279
np35,np35trace1,false,0.0066027
np35,np35trace6,false,0.0065363
np35,np35trace7,false,0.0063965
np35,np35trace5,false,0.0065573
np37,np37trace3,true,0.013328
np37,np37trace2,true,0.013788
np37,np37trace4,true,0.013445
np39,np39trace3,true,0.014971
np39,np39trace2,true,0.014017
np39,np39trace4,true,0.013159
np49,np49trace9,true,0.0098761
np49,np49trace11,true,0.0094121
np49,np49trace10,true,0.0089268
np49,np49trace8,true,0.0117934
np49,np49trace12,true,0.0112488
np49,np49trace13,true,0.0110512
np49,np49trace17,true,0.0094857
np49,np49trace16,true,0.0092053
np49,np49trace14,true,0.0112149
np49,np49trace15,true,0.0096222
np49,np49trace18,true,0.0112465
np49,np49trace1,true,0.0098764
np49,np49trace6,true,0.0093372
np49,np49trace7,true,0.0088365
np49,np49trace5,true,0.0110428
