p1,p1trace9,true,0.0095571
p1,p1trace11,false,0.009438
p1,p1trace10,true,0.0117601
p1,p1trace8,true,0.0116801
p1,p1trace12,false,0.0114865
p1,p1trace13,false,0.0111186
p1,p1trace17,true,0.0115208
p1,p1trace16,true,0.010509
p1,p1trace14,true,0.010285
p1,p1trace15,true,0.011267
p1,p1trace18,true,0.0116181
p1,p1trace1,true,0.0095547
p1,p1trace6,true,0.0115086
p1,p1trace7,false,0.01049
p1,p1trace5,false,0.00946
p4,p4trace10,false,0.0064894
p4,p4trace8,false,0.0072076
p4,p4trace12,false,0.0066643
p4,p4trace17,false,0.0067337
p4,p4trace16,false,0.0068102
p4,p4trace14,false,0.0071772
p4,p4trace15,true,0.0063889
p4,p4trace1,false,0.0064949
p4,p4trace2,false,0.0067528
p4,p4trace6,true,0.0065835
p4,p4trace5,true,0.008889
p4,p4trace4,false,0.0071124
p5,p5trace10,false,0.006455
p5,p5trace8,false,0.0065266
p5,p5trace12,false,0.0067116
p5,p5trace17,false,0.0066544
p5,p5trace16,false,0.0065699
p5,p5trace14,false,0.0069363
p5,p5trace15,true,0.0071391
p5,p5trace1,false,0.0067145
p5,p5trace2,false,0.0077044
p5,p5trace6,true,0.0065747
p5,p5trace5,false,0.0064603
p5,p5trace4,false,0.0074886
p11,p11trace3,false,0.0069729
p11,p11trace2,false,0.0070895
p11,p11trace4,false,0.0063711
p15,p15trace3,false,0.014571
p15,p15trace2,false,0.016898
p15,p15trace4,false,0.014164
p17,p17trace3,true,0.011405
p17,p17trace2,true,0.015744
p17,p17trace4,true,0.011292
p19,p19trace3,true,0.012035
p19,p19trace2,true,0.016133
p19,p19trace4,true,0.010223
p21,p21trace2,false,0.010223
p21,p21trace4,false,0.010763
p31,p31trace2,true,0.011818
p31,p31trace4,true,0.011219
np18,np18trace3,false,0.0084469
np18,np18trace2,false,0.0117981
np18,np18trace4,false,0.007546
np19,np19trace3,false,0.0078861
np19,np19trace2,false,0.0118194
np19,np19trace4,false,0.0076476
np20,np20trace3,false,0.0081221
np20,np20trace2,false,0.011892
np20,np20trace4,false,0.008071
np28,np28trace14,false,0.0077091
np28,np28trace5,false,0.0075987
np29,np29trace14,false,0.0077074
np29,np29trace5,false,0.0075428
np30,np30trace14,false,0.0078773
np30,np30trace5,false,0.0072749
np31,np31trace14,false,0.0079719
np31,np31trace5,false,0.0072623
np32,np32trace14,false,0.0080222
np32,np32trace5,false,0.007282
np35,np35trace9,false,0.0069388
np35,np35trace11,false,0.0065769
np35,np35trace10,false,0.0065959
np35,np35trace8,false,0.0064673
np35,np35trace12,false,0.0066118
np35,np35trace13,false,0.0073069
np35,np35trace17,false,0.0088436
np35,np35trace16,false,0.0065916
np35,np35trace14,false,0.006566
np35,np35trace15,false,0.0065566
np35,np35trace18,false,0.00658
np35,np35trace1,false,0.0065343
np35,np35trace6,false,0.0065639
np35,np35trace7,false,0.0068578
np35,np35trace5,false,0.0064954
np37,np37trace3,true,0.016919
np37,np37trace2,true,0.026377
np37,np37trace4,true,0.01477
np39,np39trace3,true,0.015257
np39,np39trace2,true,0.016911
np39,np39trace4,true,0.013666
np49,np49trace9,true,0.0092154
np49,np49trace11,true,0.010116
np49,np49trace10,true,0.0111408
np49,np49trace8,true,0.0092558
np49,np49trace12,true,0.0095811
np49,np49trace13,true,0.01299
np49,np49trace17,true,0.0110369
np49,np49trace16,true,0.0089917
np49,np49trace14,true,0.0116212
np49,np49trace15,true,0.0114375
np49,np49trace18,true,0.0113374
np49,np49trace1,true,0.010043
np49,np49trace6,true,0.0111595
np49,np49trace7,true,0.010435
np49,np49trace5,true,0.0118444
