p1,p1trace9,true,0.0119897
p1,p1trace11,false,0.0111627
p1,p1trace10,true,0.010074
p1,p1trace8,true,0.0098607
p1,p1trace12,false,0.011329
p1,p1trace13,false,0.0095234
p1,p1trace17,true,0.010169
p1,p1trace16,true,0.0123177
p1,p1trace14,true,0.0128638
p1,p1trace15,true,0.010887
p1,p1trace18,true,0.010346
p1,p1trace1,true,0.0112673
p1,p1trace6,true,0.0114562
p1,p1trace7,false,0.0117018
p1,p1trace5,false,0.0115872
p4,p4trace10,false,0.0064741
p4,p4trace8,false,0.006606
p4,p4trace12,false,0.0064163
p4,p4trace17,false,0.0067179
p4,p4trace16,false,0.0065429
p4,p4trace14,false,0.0068449
p4,p4trace15,true,0.0066442
p4,p4trace1,false,0.0068573
p4,p4trace2,false,0.0111238
p4,p4trace6,true,0.0075796
p4,p4trace5,true,0.010541
p4,p4trace4,false,0.0069186
p5,p5trace10,false,0.0067505
p5,p5trace8,false,0.0065759
p5,p5trace12,false,0.0065269
p5,p5trace17,false,0.0066768
p5,p5trace16,false,0.0064599
p5,p5trace14,false,0.0064371
p5,p5trace15,true,0.0064526
p5,p5trace1,false,0.0064413
p5,p5trace2,false,0.0067426
p5,p5trace6,true,0.0065562
p5,p5trace5,false,0.0072587
p5,p5trace4,false,0.0071525
p11,p11trace3,false,0.00617
p11,p11trace2,false,0.0062806
p11,p11trace4,false,0.006319
p15,p15trace3,false,0.013551
p15,p15trace2,false,0.01707
p15,p15trace4,false,0.012847
p17,p17trace3,true,0.011199
p17,p17trace2,true,0.010838
p17,p17trace4,true,0.010601
p19,p19trace3,true,0.011208
p19,p19trace2,true,0.014635
p19,p19trace4,true,0.010914
p21,p21trace2,false,0.014953
p21,p21trace4,false,0.0098015
p31,p31trace2,true,0.0088016
p31,p31trace4,true,0.0099499
np18,np18trace3,false,0.0085756
np18,np18trace2,false,0.0080854
np18,np18trace4,false,0.0083569
np19,np19trace3,false,0.0077423
np19,np19trace2,false,0.0074999
np19,np19trace4,false,0.0078236
np20,np20trace3,false,0.0074956
np20,np20trace2,false,0.0078941
np20,np20trace4,false,0.0082421
np28,np28trace14,false,0.010223
np28,np28trace5,false,0.00689
np29,np29trace14,false,0.012029
np29,np29trace5,false,0.0072285
np30,np30trace14,false,0.0091037
np30,np30trace5,false,0.00805
np31,np31trace14,false,0.0094938
np31,np31trace5,false,0.0075931
np32,np32trace14,false,0.010805
np32,np32trace5,false,0.0076336
np35,np35trace9,false,0.0063681
np35,np35trace11,false,0.0066125
np35,np35trace10,false,0.0068428
np35,np35trace8,false,0.0070609
np35,np35trace12,false,0.0064655
np35,np35trace13,false,0.0074324
np35,np35trace17,false,0.0065561
np35,np35trace16,false,0.0073438
np35,np35trace14,false,0.0064912
np35,np35trace15,false,0.0064787
np35,np35trace18,false,0.0068366
np35,np35trace1,false,0.0066924
np35,np35trace6,false,0.0064458
np35,np35trace7,false,0.0065155
np35,np35trace5,false,0.0064989
np37,np37trace3,true,0.014899
np37,np37trace2,true,0.013747
np37,np37trace4,true,0.014321
np39,np39trace3,true,0.015642
np39,np39trace2,true,0.013684
np39,np39trace4,true,0.013358
np49,np49trace9,true,0.0115931
np49,np49trace11,true,0.0113088
np49,np49trace10,true,0.0114005
np49,np49trace8,true,0.0119677
np49,np49trace12,true,0.0089865
np49,np49trace13,true,0.010569
np49,np49trace17,true,0.010264
np49,np49trace16,true,0.010655
np49,np49trace14,true,0.0110982
np49,np49trace15,true,0.0113644
np49,np49trace18,true,0.0112983
np49,np49trace1,true,0.0118856
np49,np49trace6,true,0.01052
np49,np49trace7,true,0.0123513
np49,np49trace5,true,0.0121529
