np41,np41trace4,-,7200.371
np41,np41trace2,-,7200.302
np15,np15trace4,false,0.867
np15,np15trace2,false,0.569
np15,np15trace3,false,0.518
np27,np27trace4,-,7200.198
np27,np27trace2,-,7200.297
np21,np21trace4,true,0.615
np21,np21trace2,true,0.48
np21,np21trace3,true,0.487
p8,p8trace4,false,0.277
p8,p8trace2,false,0.236
p8,p8trace3,false,0.242
np36,np36trace18,false,0.204
np36,np36trace5,false,0.202
np36,np36trace13,false,0.235
np36,np36trace9,false,0.196
np48,np48trace4,false,0.372
np48,np48trace2,false,0.2
np48,np48trace3,false,0.212
np30,np30trace5,true,0.179
np30,np30trace14,true,0.182
np16,np16trace4,false,0.606
np16,np16trace2,false,0.553
np16,np16trace3,false,0.563
np28,np28trace5,true,0.181
np28,np28trace14,true,0.18
p37,p37trace4,-,7200.152
np10,np10trace4,false,1.156
np10,np10trace2,false,1.294
np10,np10trace3,false,0.813
np22,np22trace4,-,7200.151
np22,np22trace2,-,7200.173
p17,p17trace4,true,0.875
p17,p17trace2,true,0.804
p17,p17trace3,true,0.787
p34,p34trace4,-,7200.148
p34,p34trace2,-,7200.147
p5,p5trace15,true,0.495
p5,p5trace4,false,0.325
p5,p5trace1,false,0.242
p5,p5trace12,false,0.252
p5,p5trace2,false,0.261
p5,p5trace5,false,0.272
p5,p5trace8,false,0.25
p5,p5trace6,true,0.251
p5,p5trace10,false,0.251
p5,p5trace14,false,0.252
p5,p5trace17,false,0.242
p5,p5trace16,false,0.244
np37,np37trace4,true,1.085
np37,np37trace2,true,1.006
np37,np37trace3,true,1.071
np49,np49trace15,true,0.271
np49,np49trace18,false,0.238
np49,np49trace1,false,0.243
np49,np49trace12,false,0.237
np49,np49trace5,false,0.25
np49,np49trace8,false,0.245
np49,np49trace6,false,0.256
np49,np49trace10,false,0.251
np49,np49trace14,false,0.249
np49,np49trace11,false,0.239
np49,np49trace17,false,0.241
np49,np49trace13,false,0.237
np49,np49trace9,false,0.233
np49,np49trace7,false,0.241
np49,np49trace16,true,0.238
p31,p31trace4,-,7200.313
p31,p31trace2,-,7200.498
np31,np31trace5,true,0.37
np31,np31trace14,true,0.342
np43,np43trace4,false,0.323
np43,np43trace2,false,0.296
np43,np43trace3,false,0.296
np17,np17trace4,false,1.297
np17,np17trace2,false,1.119
np17,np17trace3,false,1.289
np29,np29trace5,true,0.293
np29,np29trace14,true,0.376
np7,np7trace4,true,2.433
np7,np7trace2,true,1.983
np7,np7trace3,true,2.245
np11,np11trace4,false,1.605
np11,np11trace2,false,1.472
np11,np11trace3,false,1.512
np23,np23trace4,-,7200.198
np23,np23trace2,-,7200.351
p11,p11trace4,true,0.648
p11,p11trace2,true,0.63
p11,p11trace3,true,0.519
p19,p19trace4,true,1.822
p19,p19trace2,true,1.319
p19,p19trace3,true,1.34
p36,p36trace2,-,7200.248
np4,np4trace4,false,0.544
np4,np4trace2,false,0.456
np4,np4trace3,false,0.465
np38,np38trace4,true,1.518
np38,np38trace2,true,1.664
np38,np38trace3,true,1.596
np32,np32trace5,true,0.462
np32,np32trace14,true,0.319
np44,np44trace4,false,0.439
np44,np44trace2,false,0.435
np44,np44trace3,false,0.431
np1,np1trace4,true,1.96
np1,np1trace2,true,1.947
np1,np1trace3,true,1.402
np18,np18trace4,false,0.348
np18,np18trace2,false,0.44
np18,np18trace3,false,0.359
np9,np9trace4,false,3.202
np9,np9trace2,false,1.799
np9,np9trace3,false,3.256
np12,np12trace4,false,1.9
np12,np12trace2,false,2.118
np12,np12trace3,false,2.032
np24,np24trace4,-,7200.323
np24,np24trace2,-,7200.295
p13,p13trace4,false,1.855
p13,p13trace2,false,1.48
p13,p13trace3,false,1.882
np6,np6trace4,true,3.406
np6,np6trace2,true,3.107
np6,np6trace3,true,2.911
np39,np39trace4,-,7200.255
np39,np39trace2,false,7012.896
np39,np39trace3,false,7007.458
p35,p35trace4,-,7200.161
p35,p35trace2,-,7200.285
p47,p47trace4,-,7200.197
p47,p47trace2,-,7200.359
p47,p47trace3,-,7200.152
np45,np45trace4,false,0.52
np45,np45trace2,false,0.519
np45,np45trace3,false,0.513
np19,np19trace4,false,0.63
np19,np19trace2,false,0.567
np19,np19trace3,false,0.55
p1,p1trace15,true,0.471
p1,p1trace18,true,0.515
p1,p1trace1,true,0.475
p1,p1trace12,false,0.337
p1,p1trace5,false,0.553
p1,p1trace8,true,0.565
p1,p1trace6,true,0.615
p1,p1trace10,true,0.356
p1,p1trace14,true,0.579
p1,p1trace11,false,0.352
p1,p1trace17,true,0.598
