np41,np41trace4,-,7200.484
np41,np41trace2,-,7200.382
np15,np15trace4,false,1.043
np15,np15trace2,false,0.636
np15,np15trace3,false,0.555
np27,np27trace4,-,7200.225
np27,np27trace2,-,7200.207
np21,np21trace4,true,0.749
np21,np21trace2,true,0.535
np21,np21trace3,true,0.517
p8,p8trace4,false,0.277
p8,p8trace2,false,0.257
p8,p8trace3,false,0.246
np36,np36trace18,false,0.231
np36,np36trace5,false,0.214
np36,np36trace13,false,0.239
np36,np36trace9,false,0.206
np48,np48trace4,false,0.393
np48,np48trace2,false,0.216
np48,np48trace3,false,0.206
np30,np30trace5,true,0.207
np30,np30trace14,true,0.2
np16,np16trace4,false,0.571
np16,np16trace2,false,0.597
np16,np16trace3,false,0.614
np28,np28trace5,true,0.218
np28,np28trace14,true,0.204
p37,p37trace4,-,7200.154
np10,np10trace4,false,1.161
np10,np10trace2,false,1.209
np10,np10trace3,false,0.84
np22,np22trace4,-,7200.147
np22,np22trace2,-,7200.223
p17,p17trace4,true,0.801
p17,p17trace2,true,0.76
p17,p17trace3,true,0.746
p34,p34trace4,-,7200.122
p34,p34trace2,-,7200.14
p5,p5trace15,true,0.568
p5,p5trace4,false,0.338
p5,p5trace1,false,0.258
p5,p5trace12,false,0.258
p5,p5trace2,false,0.254
p5,p5trace5,false,0.247
p5,p5trace8,false,0.244
p5,p5trace6,true,0.258
p5,p5trace10,false,0.283
p5,p5trace14,false,0.267
p5,p5trace17,false,0.249
p5,p5trace16,false,0.248
np37,np37trace4,true,0.935
np37,np37trace2,true,0.898
np37,np37trace3,true,0.964
np49,np49trace15,true,0.263
np49,np49trace18,false,0.256
np49,np49trace1,false,0.257
np49,np49trace12,false,0.264
np49,np49trace5,false,0.255
np49,np49trace8,false,0.246
np49,np49trace6,false,0.238
np49,np49trace10,false,0.28
np49,np49trace14,false,0.261
np49,np49trace11,false,0.246
np49,np49trace17,false,0.239
np49,np49trace13,false,0.231
np49,np49trace9,false,0.245
np49,np49trace7,false,0.259
np49,np49trace16,true,0.293
p31,p31trace4,-,7200.301
p31,p31trace2,-,7200.466
np31,np31trace5,true,0.429
np31,np31trace14,true,0.345
np43,np43trace4,false,0.444
np43,np43trace2,false,0.351
np43,np43trace3,false,0.401
np17,np17trace4,false,1.07
np17,np17trace2,false,1.093
np17,np17trace3,false,1.119
np29,np29trace5,true,0.313
np29,np29trace14,true,0.319
np7,np7trace4,true,2.113
np7,np7trace2,true,1.877
np7,np7trace3,true,2.743
np11,np11trace4,false,1.487
np11,np11trace2,false,1.431
np11,np11trace3,false,1.385
np23,np23trace4,-,7200.18
np23,np23trace2,-,7200.246
p11,p11trace4,true,0.519
p11,p11trace2,true,0.531
p11,p11trace3,true,0.469
p19,p19trace4,true,1.372
p19,p19trace2,true,1.209
p19,p19trace3,true,1.222
p36,p36trace2,-,7200.246
np4,np4trace4,false,0.642
np4,np4trace2,false,0.331
np4,np4trace3,false,0.343
np38,np38trace4,true,1.587
np38,np38trace2,true,1.715
np38,np38trace3,true,1.435
np32,np32trace5,true,0.569
np32,np32trace14,true,0.334
np44,np44trace4,false,0.492
np44,np44trace2,false,0.438
np44,np44trace3,false,0.437
np1,np1trace4,true,1.717
np1,np1trace2,true,1.549
np1,np1trace3,true,2.165
np18,np18trace4,false,0.375
np18,np18trace2,false,0.476
np18,np18trace3,false,0.493
np9,np9trace4,false,2.919
np9,np9trace2,false,1.856
np9,np9trace3,false,3.096
np12,np12trace4,false,1.859
np12,np12trace2,false,2.048
np12,np12trace3,false,1.728
np24,np24trace4,-,7200.236
np24,np24trace2,-,7200.336
p13,p13trace4,false,1.945
p13,p13trace2,false,1.724
p13,p13trace3,false,1.692
np6,np6trace4,true,2.899
np6,np6trace2,true,2.685
np6,np6trace3,true,3.238
np39,np39trace4,false,6864.783
np39,np39trace2,false,6255.928
np39,np39trace3,false,5857.006
p35,p35trace4,-,7200.164
p35,p35trace2,-,7200.337
p47,p47trace4,-,7200.241
p47,p47trace2,-,7200.217
p47,p47trace3,-,7200.303
np45,np45trace4,false,0.53
np45,np45trace2,false,0.525
np45,np45trace3,false,0.566
np19,np19trace4,false,0.496
np19,np19trace2,false,0.53
np19,np19trace3,false,0.551
p1,p1trace15,true,0.49
p1,p1trace18,true,0.36
p1,p1trace1,true,0.557
p1,p1trace12,false,0.361
p1,p1trace5,false,0.468
p1,p1trace8,true,0.509
p1,p1trace6,true,0.502
p1,p1trace10,true,0.486
p1,p1trace14,true,0.521
p1,p1trace11,false,0.382
p1,p1trace17,true,0.555
p1,p1trace13,false,0.54
p1,p1trace9,true,0.539
p1,p1trace7,false,0.556
p1,p1trace16,true,0.542
np13,np13trace4,false,2.45
np13,np13trace2,false,2.161
np13,np13trace3,false,2.567
np25,np25trace4,-,7200.423
np25,np25trace2,-,7200.475
p15,p15trace4,false,0.894
p15,p15trace2,false,0.556
p15,p15trace3,false,0.635
np8,np8trace4,false,2.645
np8,np8trace2,false,2.292
np8,np8trace3,false,3.096
np5,np5trace4,false,0.527
np5,np5trace2,false,0.585
np5,np5trace3,false,0.396
np46,np46trace4,false,0.627
np46,np46trace2,false,0.598
np46,np46trace3,false,0.657
np40,np40trace4,-,7200.822
np40,np40trace2,-,7200.972
np14,np14trace4,false,3.173
np14,np14trace2,false,2.977
np14,np14trace3,false,2.89
np26,np26trace4,-,7200.413
np26,np26trace2,-,7200.436
p21,p21trace4,false,0.827
p21,p21trace2,false,0.722
np20,np20trace4,false,0.677
np20,np20trace2,false,0.688
np20,np20trace3,false,0.697
p4,p4trace15,true,0.76
p4,p4trace4,false,0.786
p4,p4trace1,false,0.736
p4,p4trace12,false,0.695
p4,p4trace2,false,0.713
p4,p4trace5,true,0.731
p4,p4trace8,false,0.581
p4,p4trace6,true,0.68
p4,p4trace10,false,0.688
p4,p4trace14,false,0.745
p4,p4trace17,false,0.65
p4,p4trace16,false,0.687
np2,np2trace4,false,2.524
np2,np2trace2,false,2.138
np2,np2trace3,false,2.716
np35,np35trace15,false,0.698
np35,np35trace18,false,0.746
np35,np35trace1,false,0.592
np35,np35trace12,false,0.536
np35,np35trace5,false,0.587
np35,np35trace8,false,0.61
np35,np35trace6,false,0.453
np35,np35trace10,false,0.561
np35,np35trace14,false,0.569
np35,np35trace11,false,0.433
np35,np35trace17,false,0.585
np35,np35trace13,false,0.473
np35,np35trace9,false,0.675
np35,np35trace7,false,0.525
np35,np35trace16,false,0.648
np47,np47trace4,false,0.528
np47,np47trace2,false,0.479
np47,np47trace3,false,0.666
