np41,np41trace4,-,7200.365
np41,np41trace2,-,7200.416
np15,np15trace4,false,0.883
np15,np15trace2,false,0.542
np15,np15trace3,false,0.508
np27,np27trace4,-,7200.174
np27,np27trace2,-,7200.166
np21,np21trace4,true,0.638
np21,np21trace2,true,0.488
np21,np21trace3,true,0.48
p8,p8trace4,false,0.222
p8,p8trace2,false,0.237
p8,p8trace3,false,0.22
np36,np36trace18,false,0.191
np36,np36trace5,false,0.192
np36,np36trace13,false,0.225
np36,np36trace9,false,0.188
np48,np48trace4,false,0.346
np48,np48trace2,false,0.2
np48,np48trace3,false,0.19
np30,np30trace5,true,0.189
np30,np30trace14,true,0.188
np16,np16trace4,false,0.577
np16,np16trace2,false,0.533
np16,np16trace3,false,0.545
np28,np28trace5,true,0.195
np28,np28trace14,true,0.19
p37,p37trace4,-,7200.132
np10,np10trace4,false,1.003
np10,np10trace2,false,1.287
np10,np10trace3,false,0.812
np22,np22trace4,-,7200.15
np22,np22trace2,-,7200.336
p17,p17trace4,true,0.864
p17,p17trace2,true,0.783
p17,p17trace3,true,0.8
p34,p34trace4,-,7200.148
p34,p34trace2,-,7200.138
p5,p5trace15,true,0.495
p5,p5trace4,false,0.328
p5,p5trace1,false,0.247
p5,p5trace12,false,0.255
p5,p5trace2,false,0.251
p5,p5trace5,false,0.243
p5,p5trace8,false,0.234
p5,p5trace6,true,0.277
p5,p5trace10,false,0.262
p5,p5trace14,false,0.264
p5,p5trace17,false,0.245
p5,p5trace16,false,0.255
np37,np37trace4,true,1.057
np37,np37trace2,true,0.997
np37,np37trace3,true,1.098
np49,np49trace15,true,0.33
np49,np49trace18,false,0.246
np49,np49trace1,false,0.236
np49,np49trace12,false,0.248
np49,np49trace5,false,0.246
np49,np49trace8,false,0.245
np49,np49trace6,false,0.24
np49,np49trace10,false,0.245
np49,np49trace14,false,0.231
np49,np49trace11,false,0.234
np49,np49trace17,false,0.247
np49,np49trace13,false,0.243
np49,np49trace9,false,0.237
np49,np49trace7,false,0.249
np49,np49trace16,true,0.249
p31,p31trace4,-,7200.323
p31,p31trace2,-,7200.29
np31,np31trace5,true,0.402
np31,np31trace14,true,0.386
np43,np43trace4,false,0.414
np43,np43trace2,false,0.308
np43,np43trace3,false,0.381
np17,np17trace4,false,1.059
np17,np17trace2,false,1.214
np17,np17trace3,false,1.321
np29,np29trace5,true,0.351
np29,np29trace14,true,0.288
np7,np7trace4,true,2.648
np7,np7trace2,true,2.141
np7,np7trace3,true,2.631
np11,np11trace4,false,1.369
np11,np11trace2,false,1.524
np11,np11trace3,false,1.416
np23,np23trace4,-,7200.181
np23,np23trace2,-,7200.278
p11,p11trace4,true,0.567
p11,p11trace2,true,0.582
p11,p11trace3,true,0.353
p19,p19trace4,true,1.506
